Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-11-27 17:51:02,"Afternoon Workout",1m,"Rowing (Machine)",1,0,0,1000.0,2755,"","",
2023-11-30 17:19:38,"Full Body C",1h 1m,"Bulgarian Split Squat",1,80.0,12,0,0,"","",
2023-11-30 17:19:38,"Full Body C",1h 1m,"Bulgarian Split Squat",2,80.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Bulgarian Split Squat",3,80.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Overhead Press (Barbell)",1,50.0,12,0,0,"",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Overhead Press (Barbell)",2,50.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Overhead Press (Barbell)",3,50.0,8,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Incline Bench Press (Dumbbell)",1,40.0,8,0,0,"Waiting on lighter dumbbells\n",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Incline Bench Press (Dumbbell)",2,40.0,8,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Chest Fly (Dumbbell)",1,25.0,12,0,0,"Relatively easy",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Chest Fly (Dumbbell)",2,25.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Chest Fly (Dumbbell)",3,25.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Leg Extension (Machine)",1,160.0,12,0,0,"Just curious andy galpin said should be able to do body weight",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Face Pull (Cable)",1,15.0,12,0,0,"",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Face Pull (Cable)",2,15.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Seated Row (Cable)",1,65.0,12,0,0,"",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Seated Row (Cable)",2,65.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Lat Pulldown (Cable)",1,100.0,12,0,0,"Bicep grip",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Lat Pulldown (Cable)",2,100.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Lat Pulldown (Cable)",3,100.0,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Hammer Curl (Dumbbell)",1,22.5,12,0,0,"",,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Hammer Curl (Dumbbell)",2,22.5,12,0,0,,,
2023-11-30 17:19:38,"Full Body C",1h 1m,"Plank",1,0,0,0,60,"",,
2023-12-04 08:07:53,"Full Body B",59m,"Pull Up",1,0,10,0,0,"","",
2023-12-04 08:07:53,"Full Body B",59m,"Pull Up",2,0,8,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Pull Up",3,0,6,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Squat (Barbell)",1,165.0,12,0,0,"",,
2023-12-04 08:07:53,"Full Body B",59m,"Squat (Barbell)",2,165.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Squat (Barbell)",3,165.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Deadlift (Barbell)",1,121.0,12,0,0,"",,
2023-12-04 08:07:53,"Full Body B",59m,"Deadlift (Barbell)",2,121.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Seated Row (Cable)",1,65.0,12,0,0,"",,
2023-12-04 08:07:53,"Full Body B",59m,"Seated Row (Cable)",2,65.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Seated Row (Cable)",3,65.0,8,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,
2023-12-04 08:07:53,"Full Body B",59m,"Bicep Curl (Dumbbell)",2,25.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Bicep Curl (Dumbbell)",3,25.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Triceps Extension",1,25.0,12,0,0,"",,
2023-12-04 08:07:53,"Full Body B",59m,"Triceps Extension",2,25.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Torso Rotation (Machine)",1,100.0,12,0,0,"",,
2023-12-04 08:07:53,"Full Body B",59m,"Torso Rotation (Machine)",2,100.0,12,0,0,,,
2023-12-04 08:07:53,"Full Body B",59m,"Torso Rotation (Machine)",3,100.0,12,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Squat (Barbell)",1,176.0,12,0,0,"","",
2023-12-06 08:32:40,"Full Body A",55h 22m,"Squat (Barbell)",2,176.0,12,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Squat (Barbell)",3,135.0,12,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Bench Press (Barbell)",1,121.0,12,0,0,"",,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Bench Press (Barbell)",2,121.0,12,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Bench Press (Barbell)",3,121.0,12,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Bent Over Row (Barbell)",1,77.0,12,0,0,"",,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Bent Over Row (Barbell)",2,77.0,12,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Bent Over Row (Barbell)",3,77.0,12,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Pull Up",1,0,5,0,0,"",,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Pull Up",2,0,5,0,0,,,
2023-12-06 08:32:40,"Full Body A",55h 22m,"Pull Up",3,0,5,0,0,,,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Squat (Barbell)",1,185.00000000000003,12,0,0,"","",
2023-12-08 15:55:48,"Full Body A",63h 35m,"Squat (Barbell)",2,185.00000000000003,12,0,0,,,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Squat (Barbell)",3,185.00000000000003,12,0,0,,,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Bench Press (Barbell)",1,135.0,12,0,0,"",,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Bench Press (Barbell)",2,125.0,12,0,0,,,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Bench Press (Barbell)",3,115.0,12,0,0,,,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Arnold Press (Dumbbell)",1,15.0,12,0,0,"",,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Arnold Press (Dumbbell)",2,15.0,12,0,0,,,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Arnold Press (Dumbbell)",3,15.0,12,0,0,,,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Russian Twist",1,0,20,0,0,"",,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Front Raise (Dumbbell)",1,10.0,12,0,0,"",,
2023-12-08 15:55:48,"Full Body A",63h 35m,"Front Raise (Dumbbell)",2,10.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Bulgarian Split Squat",1,100.0,12,0,0,"","",
2023-12-11 08:10:06,"Full Body C",1h 12m,"Bulgarian Split Squat",2,80.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Bulgarian Split Squat",3,80.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Good Morning (Barbell)",1,88.0,12,0,0,"",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Good Morning (Barbell)",2,88.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Good Morning (Barbell)",3,88.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Incline Row (Dumbbell)",1,45.0,12,0,0,"",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Incline Row (Dumbbell)",2,45.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Incline Row (Dumbbell)",3,45.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Leg Extension (Machine)",1,160.0,12,0,0,"",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Leg Extension (Machine)",2,160.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Leg Extension (Machine)",3,160.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Seated Leg Curl (Machine)",1,70.0,12,0,0,"",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Seated Leg Curl (Machine)",2,70.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Seated Leg Curl (Machine)",3,70.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Lat Pulldown (Cable)",1,85.0,12,0,0,"Wide grip",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Lat Pulldown (Cable)",2,85.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Lat Pulldown (Cable)",3,85.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Seated Row (Cable)",1,60.0,12,0,0,"",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Seated Row (Cable)",2,60.0,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Triceps Extension",1,32.5,12,0,0,"",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Triceps Extension",2,32.5,12,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Bicep Curl (Barbell)",1,60.0,8,0,0,"",,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Bicep Curl (Barbell)",2,60.0,8,0,0,,,
2023-12-11 08:10:06,"Full Body C",1h 12m,"Bicep Curl (Barbell)",3,60.0,8,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Seated Leg Curl (Machine)",1,80.0,12,0,0,"","",
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Seated Leg Curl (Machine)",2,80.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Seated Leg Curl (Machine)",3,80.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Leg Extension (Machine)",1,145.0,12,0,0,"",,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Leg Extension (Machine)",2,145.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Leg Extension (Machine)",3,145.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Face Pull (Cable)",1,20.0,12,0,0,"",,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Face Pull (Cable)",2,20.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Face Pull (Cable)",3,20.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Cable Twist",1,20.0,12,0,0,"",,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Cable Twist",2,20.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Cable Twist",3,20.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Pull Up",1,0,12,0,0,"",,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Pull Up",2,0,7,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Pull Up",3,0,6,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Pull Up",4,0,4,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Chest Dip",1,0,12,0,0,"",,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Chest Dip",2,0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Chest Dip",3,0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Standing Calf Raise (Barbell)",1,60.0,12,0,0,"Unilateral\n",,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Standing Calf Raise (Barbell)",2,60.0,12,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Bicep Curl (Barbell)",1,60.0,10,0,0,"",,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Bicep Curl (Barbell)",2,60.0,8,0,0,,,
2023-12-12 08:05:27,"Morning Workout",1h 1m,"Bicep Curl (Barbell)",3,60.0,7,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Squat (Barbell)",1,185.00000000000003,12,0,0,"","",
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Squat (Barbell)",2,205.0,5,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Squat (Barbell)",3,225.0,5,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Squat (Barbell)",4,225.0,5,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Squat (Barbell)",5,185.00000000000003,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Deadlift (Barbell)",1,135.0,12,0,0,"",,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Deadlift (Barbell)",2,135.0,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Deadlift (Barbell)",3,135.0,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Strict Military Press (Barbell)",1,45.0,12,0,0,"",,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Strict Military Press (Barbell)",2,45.0,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Strict Military Press (Barbell)",3,45.0,10,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Lateral Raise (Dumbbell)",1,12.5,12,0,0,"",,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Lateral Raise (Dumbbell)",2,12.5,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Lateral Raise (Dumbbell)",3,12.5,10,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Front Raise (Barbell)",1,25.0,12,0,0,"",,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Front Raise (Barbell)",2,25.0,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Front Raise (Barbell)",3,25.0,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Bicep Curl (Barbell)",1,40.0,20,0,0,"Ez curl",,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Bicep Curl (Barbell)",2,60.0,8,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Bicep Curl (Barbell)",3,40.0,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Triceps Extension (Dumbbell)",1,25.0,12,0,0,"",,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Triceps Extension (Dumbbell)",2,30.0,12,0,0,,,
2023-12-13 19:24:38,"Evening Workout",46h 39m,"Triceps Extension (Dumbbell)",3,30.0,12,0,0,,,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Pull Up",1,0,10,0,0,"","Close grip",
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Pull Up",2,0,10,0,0,,,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Pull Up",3,0,7,0,0,,,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Pull Up",4,0,5,0,0,,,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Crunch",1,0,50,0,0,"",,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Crunch",2,0,20,0,0,,,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Russian Twist",1,0,20,0,0,"",,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Russian Twist",2,0,20,0,0,,,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Side Plank",1,0,0,0,30,"",,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Side Plank",2,0,0,0,30,,,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Plank",1,0,0,0,60,"",,
2023-12-15 18:04:35,"Evening Workout",16h 33m,"Plank",2,0,0,0,60,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Squat (Barbell)",1,225.0,5,0,0,"Warm up:\n5 reps @ 135\n5 reps @ 205","",
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Squat (Barbell)",2,225.0,5,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Squat (Barbell)",3,225.0,5,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Squat (Barbell)",4,225.0,5,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Squat (Barbell)",5,225.0,5,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bench Press (Barbell)",1,135.0,12,0,0,"3x12@135",,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bench Press (Barbell)",2,135.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bench Press (Barbell)",3,135.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bench Press (Barbell)",4,155.0,5,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bent Over Row (Barbell)",1,65.0,12,0,0,"",,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bent Over Row (Barbell)",2,85.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bent Over Row (Barbell)",3,85.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bent Over Row (Barbell)",4,85.0,10,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Bent Over Row (Barbell)",5,65.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Hammer Curl (Dumbbell)",1,30.0,12,0,0,"",,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Hammer Curl (Dumbbell)",2,30.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Hammer Curl (Dumbbell)",3,30.0,5,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Seated Leg Curl (Machine)",1,100.0,12,0,0,"",,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Seated Leg Curl (Machine)",2,100.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Seated Leg Curl (Machine)",3,100.0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Chest Dip",1,0,12,0,0,"",,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Chest Dip",2,0,12,0,0,,,
2023-12-16 10:38:08,"Morning Workout",1h 56m,"Chest Dip",3,0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Bench Press (Barbell)",1,135.0,12,0,0,"","",
2023-12-17 09:47:40,"Morning Workout",44m,"Bench Press (Barbell)",2,135.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Bench Press (Barbell)",3,135.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Incline Bench Press (Barbell)",1,65.0,12,0,0,"",,
2023-12-17 09:47:40,"Morning Workout",44m,"Incline Bench Press (Barbell)",2,65.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Incline Bench Press (Barbell)",3,65.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Decline Bench Press (Barbell)",1,85.0,12,0,0,"",,
2023-12-17 09:47:40,"Morning Workout",44m,"Decline Bench Press (Barbell)",2,85.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Decline Bench Press (Barbell)",3,85.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,12,0,0,"",,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Extension (Dumbbell)",1,30.0,12,0,0,"",,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Extension (Dumbbell)",2,30.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Extension (Dumbbell)",3,30.0,12,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Dip",1,0,8,0,0,"",,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Dip",2,0,8,0,0,,,
2023-12-17 09:47:40,"Morning Workout",44m,"Triceps Dip",3,0,6,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Strict Military Press (Barbell)",1,50.0,12,0,0,"","",
2023-12-18 18:19:38,"Evening Workout",52m,"Strict Military Press (Barbell)",2,50.0,12,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Strict Military Press (Barbell)",3,50.0,12,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Lateral Raise (Dumbbell)",1,15.0,12,0,0,"",,
2023-12-18 18:19:38,"Evening Workout",52m,"Lateral Raise (Dumbbell)",2,15.0,10,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Lateral Raise (Dumbbell)",3,15.0,10,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Front Raise (Dumbbell)",1,10.0,12,0,0,"",,
2023-12-18 18:19:38,"Evening Workout",52m,"Front Raise (Dumbbell)",2,10.0,12,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Squat (Barbell)",1,198.0,12,0,0,"",,
2023-12-18 18:19:38,"Evening Workout",52m,"Squat (Barbell)",2,198.0,12,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Squat (Barbell)",3,198.0,12,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Deadlift (Barbell)",1,135.0,12,0,0,"",,
2023-12-18 18:19:38,"Evening Workout",52m,"Deadlift (Barbell)",2,135.0,12,0,0,,,
2023-12-18 18:19:38,"Evening Workout",52m,"Deadlift (Barbell)",3,176.0,10,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Pull Up",1,0,10,0,0,"","",
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Pull Up",2,0,10,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Pull Up",3,0,7,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Pull Up",4,0,4,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Bent Over Row (Barbell)",1,88.0,12,0,0,"",,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Bent Over Row (Barbell)",2,88.0,10,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Bent Over Row (Barbell)",3,88.0,10,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Incline Row (Dumbbell)",1,40.0,12,0,0,"",,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Incline Row (Dumbbell)",2,35.0,12,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Incline Row (Dumbbell)",3,35.0,12,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Shrug (Barbell)",1,50.0,20,0,0,"",,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Shrug (Barbell)",2,50.0,20,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Shrug (Barbell)",3,50.0,20,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Hanging Leg Raise",1,0,10,0,0,"Not hangung\n",,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Hanging Leg Raise",2,0,10,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Hanging Leg Raise",3,0,10,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Seated Calf Raise (Plate Loaded)",1,70.0,12,0,0,"",,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Seated Calf Raise (Plate Loaded)",2,70.0,12,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Lat Pulldown (Cable)",1,85.0,12,0,0,"",,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Lat Pulldown (Cable)",2,85.0,12,0,0,,,
2023-12-19 08:07:06,"Morning Workout",1h 8m,"Lat Pulldown (Cable)",3,85.0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Bulgarian Split Squat",1,100.0,12,0,0,"","",
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Bulgarian Split Squat",2,100.0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Bulgarian Split Squat",3,100.0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Step-up",1,0,12,0,0,"50lb\n",,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Step-up",2,0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Bench Press (Barbell)",1,143.0,10,0,0,"",,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Bench Press (Barbell)",2,143.0,10,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Bench Press (Barbell)",3,143.0,10,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Decline Bench Press (Barbell)",1,110.0,12,0,0,"",,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Decline Bench Press (Barbell)",2,110.0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Decline Bench Press (Barbell)",3,110.0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Incline Bench Press (Barbell)",1,88.0,12,0,0,"",,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Incline Bench Press (Barbell)",2,66.0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Pull Up",1,0,10,0,0,"Clustered last two",,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Pull Up",2,0,10,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Pull Up",3,0,10,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Pull Up",4,0,8,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Russian Twist",1,0,50,0,0,"",,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Triceps Dip",1,0,12,0,0,"",,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Triceps Dip",2,0,12,0,0,,,
2023-12-21 17:07:00,"Afternoon Workout",1h 21m,"Triceps Dip",3,0,10,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Squat (Barbell)",1,225.0,5,0,0,"","",
2023-12-22 15:53:14,"Full Body A",1h 20m,"Squat (Barbell)",2,245.00000000000003,5,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Squat (Barbell)",3,225.0,5,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Squat (Barbell)",4,225.0,5,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Squat (Barbell)",5,225.0,5,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Bench Press (Dumbbell)",1,100.0,12,0,0,"",,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Bench Press (Dumbbell)",2,100.0,12,0,0,,,
2023-12-22 15:53:14,"Full Body A",1h 20m,"Bench Press (Dumbbell)",3,100.0,12,0,0,,,
